id,name,base_name,height_meter,weight_kg,hp,attack,defense,special_attack,special_defense,speed,type_1,type_2,is_legendary,is_mythical,normal,fighting,flying,poison,ground,rock,bug,ghost,steel,fire,water,grass,electric,psychic,ice,dragon,dark,fairy
859,impidimp,impidimp,0.4,5.5,45,45,30,55,40,50,dark,fairy,False,False,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.25,2.0
860,morgrem,morgrem,0.8,12.5,65,60,45,75,55,70,dark,fairy,False,False,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.25,2.0
861,grimmsnarl,grimmsnarl,1.5,61.0,95,120,65,95,75,60,dark,fairy,False,False,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.25,2.0
862,obstagoon,obstagoon,1.6,46.0,93,90,101,60,81,95,dark,normal,False,False,1.0,4.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0
863,perrserker,perrserker,0.8,28.0,70,110,100,50,60,50,steel,,False,False,0.5,2.0,0.5,0.0,2.0,0.5,0.5,1.0,0.5,2.0,1.0,0.5,1.0,0.5,0.5,0.5,1.0,0.5
864,cursola,cursola,1.0,0.4,60,95,50,145,130,30,ghost,,False,False,0.0,0.0,1.0,0.5,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
865,sirfetchd,sirfetchd,0.8,117.0,62,135,95,68,82,65,fighting,,False,False,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0
866,mr-rime,mr-rime,1.5,58.2,80,85,75,110,100,70,ice,psychic,False,False,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.5,0.5,1.0,2.0,1.0
867,runerigus,runerigus,1.6,66.6,58,95,145,50,105,30,ground,ghost,False,False,0.0,0.0,1.0,0.25,1.0,0.5,0.5,2.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,2.0,1.0
868,milcery,milcery,0.2,0.3,45,40,40,50,61,34,fairy,,False,False,1.0,0.5,1.0,2.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0
869,alcremie,alcremie,0.3,0.5,65,60,75,110,121,64,fairy,,False,False,1.0,0.5,1.0,2.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0
870,falinks,falinks,3.0,62.0,65,100,100,70,60,75,fighting,,False,False,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0
871,pincurchin,pincurchin,0.3,1.0,48,101,95,91,85,15,electric,,False,False,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
872,snom,snom,0.3,3.8,30,25,35,45,30,20,ice,bug,False,False,1.0,1.0,2.0,1.0,0.5,4.0,1.0,1.0,2.0,4.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0
873,frosmoth,frosmoth,1.3,42.0,70,65,60,125,90,65,ice,bug,False,False,1.0,1.0,2.0,1.0,0.5,4.0,1.0,1.0,2.0,4.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0
874,stonjourner,stonjourner,2.5,520.0,100,125,135,20,20,70,rock,,False,False,0.5,2.0,0.5,0.5,2.0,1.0,1.0,1.0,2.0,0.5,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
875,eiscue-ice,eiscue,1.4,89.0,75,80,110,65,90,50,ice,,False,False,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0
876,indeedee-male,indeedee,0.9,28.0,60,65,55,105,95,95,psychic,normal,False,False,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0
877,morpeko,morpeko,0.3,3.0,58,95,58,70,58,97,electric,dark,False,False,1.0,2.0,0.5,1.0,2.0,1.0,2.0,0.5,0.5,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.5,2.0
878,cufant,cufant,1.2,100.0,72,80,49,40,49,40,steel,,False,False,0.5,2.0,0.5,0.0,2.0,0.5,0.5,1.0,0.5,2.0,1.0,0.5,1.0,0.5,0.5,0.5,1.0,0.5
879,copperajah,copperajah,3.0,650.0,122,130,69,80,69,30,steel,,False,False,0.5,2.0,0.5,0.0,2.0,0.5,0.5,1.0,0.5,2.0,1.0,0.5,1.0,0.5,0.5,0.5,1.0,0.5
880,dracozolt,dracozolt,1.8,190.0,90,100,90,80,70,75,electric,dragon,False,False,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.25,1.0,2.0,2.0,1.0,2.0
881,arctozolt,arctozolt,2.3,150.0,90,100,90,90,80,55,electric,ice,False,False,1.0,2.0,0.5,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0
882,dracovish,dracovish,2.3,215.0,90,90,100,70,80,75,water,dragon,False,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.25,0.25,1.0,1.0,1.0,1.0,2.0,1.0,2.0
883,arctovish,arctovish,2.0,175.0,90,90,100,80,90,55,water,ice,False,False,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.25,1.0,1.0,1.0
884,duraludon,duraludon,1.8,40.0,70,95,115,120,50,85,steel,dragon,False,False,0.5,2.0,0.5,0.0,2.0,0.5,0.5,1.0,0.5,1.0,0.5,0.25,0.5,0.5,1.0,1.0,1.0,1.0
885,dreepy,dreepy,0.5,2.0,28,60,30,40,30,82,dragon,ghost,False,False,0.0,0.0,1.0,0.5,1.0,1.0,0.5,2.0,1.0,0.5,0.5,0.5,0.5,1.0,2.0,2.0,2.0,2.0
886,drakloak,drakloak,1.4,11.0,68,80,50,60,50,102,dragon,ghost,False,False,0.0,0.0,1.0,0.5,1.0,1.0,0.5,2.0,1.0,0.5,0.5,0.5,0.5,1.0,2.0,2.0,2.0,2.0
887,dragapult,dragapult,3.0,50.0,88,120,75,100,75,142,dragon,ghost,False,False,0.0,0.0,1.0,0.5,1.0,1.0,0.5,2.0,1.0,0.5,0.5,0.5,0.5,1.0,2.0,2.0,2.0,2.0
888,zacian-hero,zacian,2.8,110.0,92,130,115,80,115,138,fairy,,True,False,1.0,0.5,1.0,2.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0
889,zamazenta-hero,zamazenta,2.9,210.0,92,130,115,80,115,138,fighting,,True,False,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0
890,eternatus,eternatus,20.0,950.0,140,85,95,145,95,130,poison,dragon,True,False,1.0,0.5,1.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,0.5,0.25,0.5,2.0,2.0,2.0,1.0,1.0
891,kubfu,kubfu,0.6,12.0,60,90,60,53,50,72,fighting,,True,False,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0
892,urshifu-single-strike,urshifu,1.9,105.0,100,130,100,63,60,97,fighting,dark,True,False,1.0,2.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.25,4.0
893,zarude,zarude,1.8,70.0,105,120,105,70,95,105,dark,grass,False,True,1.0,2.0,2.0,2.0,0.5,1.0,4.0,0.5,1.0,2.0,0.5,0.5,0.5,0.0,2.0,1.0,0.5,2.0
894,regieleki,regieleki,1.2,145.0,80,100,50,100,50,200,electric,,True,False,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
895,regidrago,regidrago,2.1,200.0,200,100,50,100,50,80,dragon,,True,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,2.0,2.0,1.0,2.0
896,glastrier,glastrier,2.2,800.0,100,145,130,65,110,30,ice,,True,False,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0
897,spectrier,spectrier,2.0,44.5,100,65,60,145,80,130,ghost,,True,False,0.0,0.0,1.0,0.5,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
898,calyrex,calyrex,1.1,7.7,100,80,80,80,80,80,psychic,grass,True,False,1.0,0.5,2.0,2.0,0.5,1.0,4.0,2.0,1.0,2.0,0.5,0.5,0.5,0.5,2.0,1.0,2.0,1.0
10001,deoxys-attack,deoxys,1.7,60.8,50,180,20,180,20,150,psychic,,False,True,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0
10002,deoxys-defense,deoxys,1.7,60.8,50,70,160,70,160,90,psychic,,False,True,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0
10003,deoxys-speed,deoxys,1.7,60.8,50,95,90,95,90,180,psychic,,False,True,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0
10004,wormadam-sandy,wormadam,0.5,6.5,60,79,105,59,85,36,bug,ground,False,False,1.0,0.5,2.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0
10005,wormadam-trash,wormadam,0.5,6.5,60,69,95,69,95,36,bug,steel,False,False,0.5,1.0,1.0,0.0,1.0,1.0,0.5,1.0,0.5,4.0,1.0,0.25,1.0,0.5,0.5,0.5,1.0,0.5
10006,shaymin-sky,shaymin,0.4,5.2,100,103,75,120,75,127,grass,flying,False,True,1.0,0.5,2.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,0.5,0.25,1.0,1.0,4.0,1.0,1.0,1.0
10007,giratina-origin,giratina,6.9,650.0,150,120,100,120,100,90,ghost,dragon,True,False,0.0,0.0,1.0,0.5,1.0,1.0,0.5,2.0,1.0,0.5,0.5,0.5,0.5,1.0,2.0,2.0,2.0,2.0
10008,rotom-heat,rotom,0.3,0.3,50,65,107,105,107,86,electric,fire,False,False,1.0,1.0,0.5,1.0,4.0,2.0,0.5,1.0,0.25,0.5,2.0,0.5,0.5,1.0,0.5,1.0,1.0,0.5
10009,rotom-wash,rotom,0.3,0.3,50,65,107,105,107,86,electric,water,False,False,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.25,0.5,0.5,2.0,1.0,1.0,0.5,1.0,1.0,1.0
10010,rotom-frost,rotom,0.3,0.3,50,65,107,105,107,86,electric,ice,False,False,1.0,2.0,0.5,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0
10011,rotom-fan,rotom,0.3,0.3,50,65,107,105,107,86,electric,flying,False,False,1.0,0.5,0.5,1.0,0.0,2.0,0.5,1.0,0.5,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0
10012,rotom-mow,rotom,0.3,0.3,50,65,107,105,107,86,electric,grass,False,False,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.5,2.0,0.5,0.5,0.25,1.0,2.0,1.0,1.0,1.0
10013,castform-sunny,castform,0.3,0.8,70,70,70,70,70,70,fire,,False,False,1.0,1.0,1.0,1.0,2.0,2.0,0.5,1.0,0.5,0.5,2.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5
10014,castform-rainy,castform,0.3,0.8,70,70,70,70,70,70,water,,False,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0
10015,castform-snowy,castform,0.3,0.8,70,70,70,70,70,70,ice,,False,False,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0
10016,basculin-blue-striped,basculin,1.0,18.0,70,92,65,80,55,98,water,,False,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0
10017,darmanitan-zen,darmanitan,1.3,92.9,105,30,105,140,105,55,fire,psychic,False,False,1.0,0.5,1.0,1.0,2.0,2.0,1.0,2.0,0.5,0.5,2.0,0.5,1.0,0.5,0.5,1.0,2.0,0.5
10018,meloetta-pirouette,meloetta,0.6,6.5,100,128,90,77,77,128,normal,fighting,False,True,1.0,2.0,2.0,1.0,1.0,0.5,0.5,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0
10019,tornadus-therian,tornadus,1.4,63.0,79,100,80,110,90,121,flying,,True,False,1.0,0.5,1.0,1.0,0.0,2.0,0.5,1.0,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0
10020,thundurus-therian,thundurus,3.0,61.0,79,105,70,145,80,101,electric,flying,True,False,1.0,0.5,0.5,1.0,0.0,2.0,0.5,1.0,0.5,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0
10021,landorus-therian,landorus,1.3,68.0,89,145,90,105,80,91,ground,flying,True,False,1.0,0.5,1.0,0.5,0.0,1.0,0.5,1.0,1.0,1.0,2.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0
10022,kyurem-black,kyurem,3.3,325.0,125,170,100,120,90,95,dragon,ice,True,False,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.5,0.5,0.5,1.0,1.0,2.0,1.0,2.0
10023,kyurem-white,kyurem,3.6,325.0,125,120,90,170,100,95,dragon,ice,True,False,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.5,0.5,0.5,1.0,1.0,2.0,1.0,2.0
10024,keldeo-resolute,keldeo,1.4,48.5,91,72,90,129,90,108,water,fighting,False,True,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,0.5,0.5,0.5,2.0,2.0,2.0,0.5,1.0,0.5,2.0
10025,meowstic-female,meowstic,0.6,8.5,74,48,76,83,81,104,psychic,,False,False,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0
10026,aegislash-blade,aegislash,1.7,53.0,60,140,50,140,50,60,steel,ghost,False,False,0.0,0.0,0.5,0.0,2.0,0.5,0.25,2.0,0.5,2.0,1.0,0.5,1.0,0.5,0.5,0.5,2.0,0.5
10027,pumpkaboo-small,pumpkaboo,0.3,3.5,44,66,70,44,55,56,ghost,grass,False,False,0.0,0.0,2.0,1.0,0.5,1.0,1.0,2.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,2.0,1.0
10028,pumpkaboo-large,pumpkaboo,0.5,7.5,54,66,70,44,55,46,ghost,grass,False,False,0.0,0.0,2.0,1.0,0.5,1.0,1.0,2.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,2.0,1.0
10029,pumpkaboo-super,pumpkaboo,0.8,15.0,59,66,70,44,55,41,ghost,grass,False,False,0.0,0.0,2.0,1.0,0.5,1.0,1.0,2.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,2.0,1.0
10030,gourgeist-small,gourgeist,0.7,9.5,55,85,122,58,75,99,ghost,grass,False,False,0.0,0.0,2.0,1.0,0.5,1.0,1.0,2.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,2.0,1.0
10031,gourgeist-large,gourgeist,1.1,14.0,75,95,122,58,75,69,ghost,grass,False,False,0.0,0.0,2.0,1.0,0.5,1.0,1.0,2.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,2.0,1.0
10032,gourgeist-super,gourgeist,1.7,39.0,85,100,122,58,75,54,ghost,grass,False,False,0.0,0.0,2.0,1.0,0.5,1.0,1.0,2.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,2.0,1.0
10033,venusaur-mega,venusaur,2.4,155.5,80,100,123,122,120,80,grass,poison,False,False,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.25,0.5,2.0,2.0,1.0,1.0,0.5
10034,charizard-mega-x,charizard,1.7,110.5,78,130,111,130,85,100,fire,dragon,False,False,1.0,1.0,1.0,1.0,2.0,2.0,0.5,1.0,0.5,0.25,1.0,0.25,0.5,1.0,1.0,2.0,1.0,1.0
10035,charizard-mega-y,charizard,1.7,100.5,78,104,78,159,115,100,fire,flying,False,False,1.0,0.5,1.0,1.0,0.0,4.0,0.25,1.0,0.5,0.5,2.0,0.25,2.0,1.0,1.0,1.0,1.0,0.5
10036,blastoise-mega,blastoise,1.6,101.1,79,103,120,135,115,78,water,,False,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0
10037,alakazam-mega,alakazam,1.2,48.0,55,50,65,175,105,150,psychic,,False,False,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0
10038,gengar-mega,gengar,1.4,40.5,60,65,80,170,95,130,ghost,poison,False,False,0.0,0.0,1.0,0.25,2.0,1.0,0.25,2.0,1.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5
10039,kangaskhan-mega,kangaskhan,2.2,100.0,105,125,100,60,100,100,normal,,False,False,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10040,pinsir-mega,pinsir,1.7,59.0,65,155,120,65,90,105,bug,flying,False,False,1.0,0.25,2.0,1.0,0.0,4.0,0.5,1.0,1.0,2.0,1.0,0.25,2.0,1.0,2.0,1.0,1.0,1.0
10041,gyarados-mega,gyarados,6.5,305.0,95,155,109,70,130,81,water,dark,False,False,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,0.5,0.5,2.0,2.0,0.0,0.5,1.0,0.5,2.0
10042,aerodactyl-mega,aerodactyl,2.1,79.0,80,135,85,70,95,150,rock,flying,False,False,0.5,1.0,0.5,0.5,0.0,2.0,0.5,1.0,2.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0
10043,mewtwo-mega-x,mewtwo,2.3,127.0,106,190,100,154,100,130,psychic,fighting,True,False,1.0,0.5,2.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
10044,mewtwo-mega-y,mewtwo,1.5,33.0,106,150,70,194,120,140,psychic,,True,False,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0
10045,ampharos-mega,ampharos,1.4,61.5,90,95,105,165,110,45,electric,dragon,False,False,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.25,1.0,2.0,2.0,1.0,2.0
10046,scizor-mega,scizor,2.0,125.0,70,150,140,65,100,75,bug,steel,False,False,0.5,1.0,1.0,0.0,1.0,1.0,0.5,1.0,0.5,4.0,1.0,0.25,1.0,0.5,0.5,0.5,1.0,0.5
10047,heracross-mega,heracross,1.7,62.5,80,185,115,40,105,75,bug,fighting,False,False,1.0,0.5,4.0,1.0,0.5,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,1.0,0.5,2.0
10048,houndoom-mega,houndoom,1.9,49.5,75,90,90,140,90,115,dark,fire,False,False,1.0,2.0,1.0,1.0,2.0,2.0,1.0,0.5,0.5,0.5,2.0,0.5,1.0,0.0,0.5,1.0,0.5,1.0
10049,tyranitar-mega,tyranitar,2.5,255.0,100,164,150,95,120,71,rock,dark,False,False,0.5,4.0,0.5,0.5,2.0,1.0,2.0,0.5,2.0,0.5,2.0,2.0,1.0,0.0,1.0,1.0,0.5,2.0
10050,blaziken-mega,blaziken,1.9,52.0,80,160,80,130,80,100,fire,fighting,False,False,1.0,1.0,2.0,1.0,2.0,1.0,0.25,1.0,0.5,0.5,2.0,0.5,1.0,2.0,0.5,1.0,0.5,1.0
10051,gardevoir-mega,gardevoir,1.6,48.4,68,85,65,165,135,100,psychic,fairy,False,False,1.0,0.25,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0
10052,mawile-mega,mawile,1.0,23.5,50,105,125,55,95,50,steel,fairy,False,False,0.5,1.0,0.5,0.0,2.0,0.5,0.25,1.0,1.0,2.0,1.0,0.5,1.0,0.5,0.5,0.0,0.5,0.5
10053,aggron-mega,aggron,2.2,395.0,70,140,230,60,80,50,steel,,False,False,0.5,2.0,0.5,0.0,2.0,0.5,0.5,1.0,0.5,2.0,1.0,0.5,1.0,0.5,0.5,0.5,1.0,0.5
10054,medicham-mega,medicham,1.3,31.5,60,100,85,80,85,100,fighting,psychic,False,False,1.0,0.5,2.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
10055,manectric-mega,manectric,1.8,44.0,70,75,80,135,80,135,electric,,False,False,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
10056,banette-mega,banette,1.2,13.0,64,165,75,93,83,75,ghost,,False,False,0.0,0.0,1.0,0.5,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
10057,absol-mega,absol,1.2,49.0,65,150,60,115,60,115,dark,,False,False,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0
10058,garchomp-mega,garchomp,1.9,95.0,108,170,115,120,95,92,dragon,ground,False,False,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,4.0,2.0,1.0,2.0
10059,lucario-mega,lucario,1.3,57.5,70,145,88,140,70,112,fighting,steel,False,False,0.5,2.0,1.0,0.0,2.0,0.25,0.25,1.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,0.5,0.5,1.0
10060,abomasnow-mega,abomasnow,2.7,185.0,90,132,105,132,105,30,grass,ice,False,False,1.0,2.0,2.0,2.0,0.5,2.0,2.0,1.0,2.0,4.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0
10061,floette-eternal,floette,0.2,0.9,74,65,67,125,128,92,fairy,,False,False,1.0,0.5,1.0,2.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0
10062,latias-mega,latias,1.8,52.0,80,100,120,140,150,110,dragon,psychic,True,False,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.5,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0
10063,latios-mega,latios,2.3,70.0,80,130,100,160,120,110,dragon,psychic,True,False,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.5,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0
10064,swampert-mega,swampert,1.9,102.0,100,150,110,95,110,70,water,ground,False,False,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,0.5,1.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0
10065,sceptile-mega,sceptile,1.9,55.2,70,110,75,145,85,145,grass,dragon,False,False,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,1.0,1.0,0.25,0.25,0.25,1.0,4.0,2.0,1.0,2.0
10066,sableye-mega,sableye,0.5,161.0,50,85,125,85,115,20,dark,ghost,False,False,0.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0
10067,altaria-mega,altaria,1.5,20.6,75,110,110,110,105,80,dragon,fairy,False,False,1.0,0.5,1.0,2.0,1.0,1.0,0.5,1.0,2.0,0.5,0.5,0.5,0.5,1.0,2.0,0.0,0.5,2.0
10068,gallade-mega,gallade,1.6,56.4,68,165,95,65,115,110,psychic,fighting,False,False,1.0,0.5,2.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
10069,audino-mega,audino,1.5,32.0,103,60,126,80,126,50,normal,fairy,False,False,1.0,1.0,1.0,2.0,1.0,1.0,0.5,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0
10070,sharpedo-mega,sharpedo,2.5,130.3,70,140,70,110,65,105,water,dark,False,False,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,0.5,0.5,2.0,2.0,0.0,0.5,1.0,0.5,2.0
10071,slowbro-mega,slowbro,2.0,120.0,95,75,180,130,80,30,water,psychic,False,False,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,0.5,2.0,2.0,0.5,0.5,1.0,2.0,1.0
10072,steelix-mega,steelix,10.5,740.0,75,125,230,55,95,30,steel,ground,False,False,0.5,2.0,0.5,0.0,2.0,0.25,0.5,1.0,0.5,2.0,2.0,1.0,0.0,0.5,1.0,0.5,1.0,0.5
10073,pidgeot-mega,pidgeot,2.2,50.5,83,80,80,135,80,121,normal,flying,False,False,1.0,1.0,1.0,1.0,0.0,2.0,0.5,0.0,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0
10074,glalie-mega,glalie,2.1,350.2,80,120,80,120,80,100,ice,,False,False,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0
10075,diancie-mega,diancie,1.1,27.8,50,160,110,160,110,110,rock,fairy,False,True,0.5,1.0,0.5,1.0,2.0,1.0,0.5,1.0,4.0,0.5,2.0,2.0,1.0,1.0,1.0,0.0,0.5,1.0
10076,metagross-mega,metagross,2.5,942.9,80,145,150,105,110,110,steel,psychic,False,False,0.5,1.0,0.5,0.0,2.0,0.5,1.0,2.0,0.5,2.0,1.0,0.5,1.0,0.25,0.5,0.5,2.0,0.5
10077,kyogre-primal,kyogre,9.8,430.0,100,150,90,180,160,90,water,,True,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0
10078,groudon-primal,groudon,5.0,999.7,100,180,160,150,90,90,ground,fire,True,False,1.0,1.0,1.0,0.5,2.0,1.0,0.5,1.0,0.5,0.5,4.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5
10079,rayquaza-mega,rayquaza,10.8,392.0,105,180,100,180,100,115,dragon,flying,True,False,1.0,0.5,1.0,1.0,0.0,2.0,0.5,1.0,1.0,0.5,0.5,0.25,1.0,1.0,4.0,2.0,1.0,2.0
